Word,Status,FileName
Of,ok,k07-158-02-05
course,ok,k07-158-02-06
not,ok,k07-158-03-00
!,ok,k07-158-03-01
I,ok,k07-158-03-02
love,ok,k07-158-03-03
him,ok,k07-158-03-04
for,ok,k07-158-03-05
what,ok,k07-158-03-06
he,ok,k07-158-03-07
is,ok,k07-158-03-08
-,ok,k07-158-04-00
he,ok,k07-158-04-01
's,ok,k07-158-04-02
so,ok,k07-158-04-03
great,ok,k07-158-04-04
I,ok,k07-158-04-05
'm,ok,k07-158-04-06
a,ok,k07-158-04-07
bit,ok,k07-158-04-08
scared,ok,k07-158-04-09
of,ok,k07-158-05-00
him,ok,k07-158-05-01
-,ok,k07-158-05-02
a,ok,k07-158-05-03
woman,ok,k07-158-05-04
must,ok,k07-158-05-05
be,ok,k07-158-05-06
a,ok,k07-158-05-07
bit,ok,k07-158-05-08
scared,ok,k07-158-06-00
to,ok,k07-158-06-01
be,ok,k07-158-06-02
really,ok,k07-158-06-03
in,ok,k07-158-06-04
love,ok,k07-158-06-05
.,ok,k07-158-06-06
That,ok,k07-158-07-00
's,ok,k07-158-07-01
why,ok,k07-158-07-02
you,ok,k07-158-07-03
could,ok,k07-158-07-04
never,ok,k07-158-07-05
love,ok,k07-158-08-00
me,ok,k07-158-08-01
?,ok,k07-158-08-02
Correct,ok,k07-166-00-00
",",ok,k07-166-00-01
ducky,ok,k07-166-00-02
!,ok,k07-166-00-03
You,ok,k07-166-00-04
just,ok,k07-166-00-05
wait,ok,k07-166-00-06
till,ok,k07-166-00-07
god,ok,k07-166-02-00
.,ok,k07-166-02-01
It,ok,k07-166-02-02
'll,ok,k07-166-02-03
make,ok,k07-166-02-04
you,ok,k07-166-02-05
feel,ok,k07-166-02-06
like,ok,k07-166-02-07
one,ok,k07-166-02-08
!,ok,k07-166-02-09
You,ok,k07-166-03-00
think,ok,k07-166-03-01
that,ok,k07-166-03-02
sculptor,ok,k07-166-03-03
's,ok,k07-166-03-04
a,ok,k07-166-03-05
god,ok,k07-166-03-06
?,ok,k07-166-03-07
Perhaps,ok,k07-166-04-00
",",ok,k07-166-04-01
in,ok,k07-166-04-02
a,ok,k07-166-04-03
way,ok,k07-166-04-04
.,ok,k07-166-04-05
All,ok,k07-166-04-06
I,ok,k07-166-04-07
know,ok,k07-166-04-08
is,ok,k07-166-04-09
heart,ok,k07-166-06-00
beat,ok,k07-166-06-01
in,ok,k07-166-06-02
her,ok,k07-166-06-03
throat,ok,k07-166-06-04
.,ok,k07-166-06-05
But,ok,k07-166-06-06
how,ok,k07-166-06-07
about,ok,k07-166-07-00
the,ok,k07-166-07-01
physical,ok,k07-166-07-02
side,ok,k07-166-07-03
?,ok,k07-166-07-04
You,ok,k07-166-07-05
're,ok,k07-166-07-06
quite,ok,k07-166-08-00
an,ok,k07-166-08-01
erotic,ok,k07-166-08-02
little,ok,k07-166-08-03
beast,ok,k07-166-08-04
;,ok,k07-166-08-05
can,ok,k07-166-08-06
he,ok,k07-166-09-00
satisfy,ok,k07-166-09-01
that,ok,k07-166-09-02
?,ok,k07-166-09-03
You,ok,k07-176-00-00
youngsters,ok,k07-176-00-01
always,ok,k07-176-00-02
overestimate,ok,k07-176-00-03
yourselves,ok,k07-176-01-00
.,ok,k07-176-01-01
You,ok,k07-176-01-02
can,ok,k07-176-01-03
take,ok,k07-176-01-04
it,ok,k07-176-01-05
from,ok,k07-176-01-06
me,ok,k07-176-02-00
that,ok,k07-176-02-01
he,ok,k07-176-02-02
can,ok,k07-176-02-03
and,ok,k07-176-02-04
does,ok,k07-176-02-05
.,ok,k07-176-02-06
But,ok,k07-176-02-07
even,ok,k07-176-03-00
if,ok,k07-176-03-01
he,ok,k07-176-03-02
were,ok,k07-176-03-03
impotent,ok,k07-176-03-04
I,ok,k07-176-03-05
'd,ok,k07-176-03-06
still,ok,k07-176-03-07
love,ok,k07-176-04-00
and,ok,k07-176-04-01
want,ok,k07-176-04-02
him,ok,k07-176-04-03
.,ok,k07-176-04-04
There,ok,k07-176-04-05
are,ok,k07-176-04-06
sides,ok,k07-176-05-00
to,ok,k07-176-05-01
me,ok,k07-176-05-02
you,ok,k07-176-05-03
'll,ok,k07-176-05-04
never,ok,k07-176-05-05
know,ok,k07-176-05-06
.,ok,k07-176-05-07
Don't,ok,k07-176-06-00
you,ok,k07-176-06-01
feel,ok,k07-176-06-02
guilty,ok,k07-176-06-03
living,ok,k07-176-06-04
with,ok,k07-176-06-05
me,ok,k07-176-07-00
?,ok,k07-176-07-01
Often,ok,k07-176-07-02
!,ok,k07-176-07-03
Don't,ok,k07-176-07-04
you,ok,k07-176-07-05
?,ok,k07-176-07-06
Mary,ok,k07-176-07-07
had,ok,k07-176-07-08
married,ok,k07-176-08-00
her,ok,k07-176-08-01
bill,ok,k07-176-08-02
broker,ok,k07-176-08-03
some,ok,k07-176-08-04
time,ok,k07-176-08-05
ago,ok,k07-176-09-00
and,ok,k07-176-09-01
he,ok,k07-176-09-02
now,ok,k07-176-09-03
shuddered,ok,k07-176-09-04
when,ok,k07-176-09-05
he,ok,k07-176-09-06
remembered,ok,k07-176-10-00
the,ok,k07-176-10-01
clinical,ok,k07-176-10-02
weekends,ok,k07-176-10-03
he,ok,k07-176-11-00
used,ok,k07-176-11-01
to,ok,k07-176-11-02
spend,ok,k07-176-11-03
with,ok,k07-176-11-04
her,ok,k07-176-11-05
.,ok,k07-176-11-06
He,ok,k07-185-00-00
often,ok,k07-185-00-01
used,ok,k07-185-00-02
to,ok,k07-185-00-03
try,ok,k07-185-00-04
to,ok,k07-185-00-05
imagine,ok,k07-185-00-06
her,ok,k07-185-01-00
reactions,ok,k07-185-01-01
if,ok,k07-185-01-02
he,ok,k07-185-01-03
had,ok,k07-185-01-04
once,ok,k07-185-01-05
treated,ok,k07-185-01-06
her,ok,k07-185-02-00
as,ok,k07-185-02-01
he,ok,k07-185-02-02
did,ok,k07-185-02-03
Charlie,ok,k07-185-02-04
",",ok,k07-185-02-05
but,ok,k07-185-02-06
his,ok,k07-185-02-07
imagination,ok,k07-185-03-00
failed,ok,k07-185-03-01
.,ok,k07-185-03-02
The,ok,k07-185-03-03
efficient,ok,k07-185-03-04
little,ok,k07-185-04-00
Mary,ok,k07-185-04-01
would,ok,k07-185-04-02
probably,ok,k07-185-04-03
have,ok,k07-185-04-04
called,ok,k07-185-05-00
it,ok,k07-185-05-01
a,ok,k07-185-05-02
shocking,ok,k07-185-05-03
waste,ok,k07-185-05-04
of,ok,k07-185-05-05
time,ok,k07-185-05-06
at,ok,k07-185-08-00
home,ok,k07-185-08-01
at,ok,k07-185-08-02
all,ok,k07-185-08-03
sorts,ok,k07-185-08-04
of,ok,k07-185-08-05
artistic,ok,k07-185-08-06
circles,ok,k07-185-09-00
",",ok,k07-185-09-01
had,ok,k07-185-09-02
amongst,ok,k07-185-09-03
others,ok,k07-185-09-04
wangled,ok,k07-185-09-05
him,ok,k07-185-10-00
a,ok,k07-185-10-01
membership,ok,k07-185-10-02
ticket,ok,k07-185-10-03
for,ok,k07-185-10-04
a,ok,k07-185-10-05
mother,ok,l01-000-02-00
.,ok,l01-000-02-01
Starmouth,ok,l01-000-02-02
managed,ok,l01-000-02-03
to,ok,l01-000-02-04
win,ok,l01-000-03-00
her,ok,l01-000-03-01
confidence,ok,l01-000-03-02
.,ok,l01-000-03-03
It,ok,l01-000-03-04
seems,ok,l01-000-03-05
that,ok,l01-000-03-06
she,ok,l01-000-04-00
was,ok,l01-000-04-01
an,ok,l01-000-04-02
honest,ok,l01-000-04-03
enough,ok,l01-000-04-04
woman,ok,l01-000-04-05
",",ok,l01-000-04-06
it,ok,l01-000-06-00
could,ok,l01-000-06-01
have,ok,l01-000-06-02
been,ok,l01-000-06-03
.,ok,l01-000-06-04
She,ok,l01-000-06-05
showed,ok,l01-000-06-06
him,ok,l01-000-07-00
photographs,ok,l01-000-07-01
.,ok,l01-000-07-02
He,ok,l01-000-07-03
found,ok,l01-000-07-04
out,ok,l01-000-07-05
in,ok,l01-000-10-00
one,ok,l01-000-10-01
of,ok,l01-000-10-02
the,ok,l01-000-10-03
Channel,ok,l01-000-10-04
Islands,ok,l01-000-10-05
.,ok,l01-000-10-06
One,ok,l01-007-00-00
of,ok,l01-007-00-01
the,ok,l01-007-00-02
small,ok,l01-007-00-03
ones,ok,l01-007-00-04
.,ok,l01-007-00-05
Sark,ok,l01-007-00-06
",",ok,l01-007-00-07
that,ok,l01-007-00-08
's,ok,l01-007-00-09
it,ok,l01-007-00-10
.,ok,l01-007-00-11
The,ok,l01-007-00-12
Caxtons,ok,l01-007-00-13
used,ok,l01-007-01-00
to,ok,l01-007-01-01
have,ok,l01-007-01-02
their,ok,l01-007-01-03
holidays,ok,l01-007-01-04
there,ok,l01-007-01-05
.,ok,l01-007-01-06
Starmouth,ok,l01-007-01-07
went,ok,l01-007-01-08
there,ok,l01-007-02-00
.,ok,l01-007-02-01
He,ok,l01-007-02-02
dug,ok,l01-007-02-03
out,ok,l01-007-02-04
some,ok,l01-007-02-05
people,ok,l01-007-02-06
who,ok,l01-007-02-07
remembered,ok,l01-007-02-08
the,ok,l01-007-03-00
family,ok,l01-007-03-01
.,ok,l01-007-03-02
In,ok,l01-007-03-03
the,ok,l01-007-03-04
end,ok,l01-007-03-05
he,ok,l01-007-03-06
pieced,ok,l01-007-03-07
it,ok,l01-007-03-08
all,ok,l01-007-03-09
together,ok,l01-007-03-10
.,ok,l01-007-03-11
The,ok,l01-007-04-00
Caxtons,ok,l01-007-04-01
had,ok,l01-007-04-02
two,ok,l01-007-04-03
boys,ok,l01-007-04-04
-,ok,l01-007-04-05
Michael,ok,l01-007-04-06
and,ok,l01-007-04-07
Derek,ok,l01-007-04-08
.,ok,l01-007-04-09
He,ok,l01-016-01-00
was,ok,l01-016-01-01
a,ok,l01-016-01-02
boarder,ok,l01-016-01-03
.,ok,l01-016-01-04
He,ok,l01-016-01-05
could,ok,l01-016-01-06
always,ok,l01-016-01-07
turn,ok,l01-016-01-08
on,ok,l01-016-01-09
the,ok,l01-016-01-10
charm,ok,l01-016-02-00
when,ok,l01-016-02-01
it,ok,l01-016-02-02
suited,ok,l01-016-02-03
him,ok,l01-016-02-04
.,ok,l01-016-02-05
The,ok,l01-016-02-06
whole,ok,l01-016-02-07
family,ok,l01-016-02-08
came,ok,l01-016-03-00
to,ok,l01-016-03-01
like,ok,l01-016-03-02
him,ok,l01-016-03-03
.,ok,l01-016-03-04
The,ok,l01-016-03-05
real,ok,l01-016-03-06
Michael,ok,l01-016-03-07
-,ok,l01-016-03-08
he,ok,l01-016-03-09
was,ok,l01-016-03-10
the,ok,l01-016-03-11
same,ok,l01-016-04-00
age,ok,l01-016-04-01
as,ok,l01-016-04-02
my,ok,l01-016-04-03
son,ok,l01-016-04-04
-,ok,l01-016-04-05
died,ok,l01-016-04-06
of,ok,l01-016-04-07
pleurisy,ok,l01-016-04-08
when,ok,l01-016-04-09
he,ok,l01-016-04-10
was,ok,l01-016-05-00
eighteen,ok,l01-016-05-01
.,ok,l01-016-05-02
Soon,ok,l01-016-05-03
after,ok,l01-016-05-04
that,ok,l01-016-05-05
Pete,ok,l01-016-05-06
staged,ok,l01-016-05-07
his,ok,l01-016-05-08
drowning,ok,l01-016-06-00
.,ok,l01-016-06-01
He,ok,l01-023-00-00
was,ok,l01-023-00-01
always,ok,l01-023-00-02
a,ok,l01-023-00-03
smooth,ok,l01-023-00-04
liar,ok,l01-023-00-05
.,ok,l01-023-00-06
He,ok,l01-023-00-07
invented,ok,l01-023-00-08
some,ok,l01-023-00-09
plausible,ok,l01-023-01-00
story,ok,l01-023-01-01
or,ok,l01-023-01-02
other,ok,l01-023-01-03
and,ok,l01-023-01-04
threw,ok,l01-023-01-05
himself,ok,l01-023-01-06
on,ok,l01-023-01-07
kind,ok,l01-023-03-00
of,ok,l01-023-03-01
substitute,ok,l01-023-03-02
for,ok,l01-023-03-03
the,ok,l01-023-03-04
boy,ok,l01-023-03-05
they,ok,l01-023-03-06
had,ok,l01-023-03-07
lost,ok,l01-023-03-08
.,ok,l01-023-03-09
Outside,ok,l01-023-04-00
the,ok,l01-023-04-01
family,ok,l01-023-04-02
he,ok,l01-023-04-03
began,ok,l01-023-04-04
to,ok,l01-023-04-05
pass,ok,l01-023-04-06
himself,ok,l01-023-04-07
He,ok,l01-030-00-00
sponged,ok,l01-030-00-01
off,ok,l01-030-00-02
him,ok,l01-030-00-03
until,ok,l01-030-00-04
he,ok,l01-030-00-05
died,ok,l01-030-00-06
just,ok,l01-030-01-00
after,ok,l01-030-01-01
the,ok,l01-030-01-02
war,ok,l01-030-01-03
.,ok,l01-030-01-04
Then,ok,l01-030-01-05
Pete,ok,l01-030-01-06
had,ok,l01-030-01-07
to,ok,l01-030-01-08
look,ok,l01-030-02-00
around,ok,l01-030-02-01
for,ok,l01-030-02-02
some,ok,l01-030-02-03
other,ok,l01-030-02-04
After,ok,l01-030-06-00
her,ok,l01-030-06-01
husband,ok,l01-030-06-02
died,ok,l01-030-06-03
her,ok,l01-030-06-04
brain,ok,l01-030-06-05
began,ok,l01-030-06-06
to,ok,l01-030-07-00
fade,ok,l01-030-07-01
.,ok,l01-030-07-02
At,ok,l01-030-07-03
times,ok,l01-030-07-04
she,ok,l01-030-07-05
thought,ok,l01-030-07-06
Pete,ok,l01-030-07-07
was,ok,l01-030-07-08
really,ok,l01-030-08-00
her,ok,l01-030-08-01
own,ok,l01-030-08-02
son,ok,l01-030-08-03
.,ok,l01-030-08-04
take,ok,l01-050-01-00
it,ok,l01-050-01-01
.,ok,l01-050-01-02
I,ok,l01-050-01-03
was,ok,l01-050-01-04
going,ok,l01-050-01-05
to,ok,l01-050-01-06
smash,ok,l01-050-01-07
him,ok,l01-050-01-08
as,ok,l01-050-01-09
he,ok,l01-050-02-00
had,ok,l01-050-02-01
twice,ok,l01-050-02-02
tried,ok,l01-050-02-03
to,ok,l01-050-02-04
smash,ok,l01-050-02-05
me,ok,l01-050-02-06
.,ok,l01-050-02-07
(,ok,l01-050-02-08
His,ok,l01-050-02-09
eyes,ok,l01-050-03-00
",",ok,l01-050-03-01
wild,ok,l01-050-03-02
and,ok,l01-050-03-03
frightened,ok,l01-050-03-04
",",ok,l01-050-03-05
were,ok,l01-050-03-06
fixed,ok,l01-050-03-07
on,ok,l01-050-03-08
Tong,ok,l01-050-04-00
.,ok,l01-050-04-01
Tong,ok,l01-050-04-02
guessed,ok,l01-050-04-03
that,ok,l01-050-04-04
they,ok,l01-050-04-05
did,ok,l01-050-04-06
not,ok,l01-050-04-07
see,ok,l01-050-05-00
him,ok,l01-050-05-01
.,ok,l01-050-05-02
),ok,l01-050-05-03
I,ok,l01-050-05-04
told,ok,l01-050-05-05
Starmouth,ok,l01-050-05-06
to,ok,l01-050-05-07
go,ok,l01-050-05-08
at,ok,l01-050-05-09
once,ok,l01-050-06-00
and,ok,l01-050-06-01
report,ok,l01-050-06-02
exactly,ok,l01-050-06-03
what,ok,l01-050-06-04
he,ok,l01-050-06-05
had,ok,l01-050-06-06
seen,ok,l01-050-07-00
to,ok,l01-050-07-01
Dackson,ok,l01-050-07-02
and,ok,l01-050-07-03
his,ok,l01-050-07-04
daughter,ok,l01-050-07-05
.,ok,l01-050-07-06
He,ok,l01-050-08-00
did,ok,l01-050-08-01
as,ok,l01-050-08-02
he,ok,l01-050-08-03
was,ok,l01-050-08-04
told,ok,l01-050-08-05
.,ok,l01-050-08-06
began,ok,l01-065-02-00
by,ok,l01-065-02-01
agreeing,ok,l01-065-02-02
that,ok,l01-065-02-03
she,ok,l01-065-02-04
could,ok,l01-065-02-05
have,ok,l01-065-03-00
been,ok,l01-065-03-01
mistaken,ok,l01-065-03-02
about,ok,l01-065-03-03
the,ok,l01-065-03-04
precise,ok,l01-065-04-00
minute,ok,l01-065-04-01
of,ok,l01-065-04-02
Dackson's,ok,l01-065-04-03
visit,ok,l01-065-04-04
woman,ok,l01-065-11-00
.,ok,l01-065-11-01
"""",ok,l01-082-00-00
Another,ok,l01-082-00-01
was,ok,l01-082-00-02
the,ok,l01-082-00-03
body,ok,l01-082-00-04
fetching,ok,l01-082-00-05
up,ok,l01-082-00-06
on,ok,l01-082-00-07
the,ok,l01-082-00-08
mooring-hook,ok,l01-082-00-09
-,ok,l01-082-00-10
practically,ok,l01-082-00-11
where,ok,l01-082-00-12
it,ok,l01-082-01-00
started,ok,l01-082-01-01
from,ok,l01-082-01-02
.,ok,l01-082-01-03
"""",ok,l01-082-01-04
"""",ok,l01-082-01-05
And,ok,l01-082-01-06
you,ok,l01-082-01-07
finding,ok,l01-082-01-08
out,ok,l01-082-01-09
about,ok,l01-082-01-10
the,ok,l01-082-01-11
spy,ok,l01-082-01-12
at,ok,l01-082-01-13
the,ok,l01-082-01-14
Marshams',ok,l01-082-01-15
",",ok,l01-082-01-16
say,ok,l01-082-04-00
.,ok,l01-082-04-01
',ok,l01-082-04-02
Tong,ok,l01-082-04-03
can't,ok,l01-082-04-04
go,ok,l01-082-04-05
wrong,ok,l01-082-04-06
!,ok,l01-082-04-07
',ok,l01-082-04-08
"""",ok,l01-082-04-09
When,ok,l01-095-00-00
Nick,ok,l01-095-00-01
returned,ok,l01-095-00-02
home,ok,l01-095-00-03
he,ok,l01-095-00-04
found,ok,l01-095-00-05
that,ok,l01-095-00-06
his,ok,l01-095-00-07
mother,ok,l01-095-01-00
was,ok,l01-095-01-01
seriously,ok,l01-095-01-02
ill,ok,l01-095-01-03
.,ok,l01-095-01-04
She,ok,l01-095-01-05
had,ok,l01-095-01-06
pneumonia,ok,l01-095-01-07
.,ok,l01-095-01-08
The,ok,l01-095-01-09
sight,ok,l01-095-02-00
of,ok,l01-095-02-01
her,ok,l01-095-02-02
youngest,ok,l01-095-02-03
son,ok,l01-095-02-04
",",ok,l01-095-02-05
the,ok,l01-095-02-06
doctor,ok,l01-095-02-07
said,ok,l01-095-02-08
",",ok,l01-095-02-09
was,ok,l01-095-02-10
the,ok,l01-095-02-11
only,ok,l01-095-03-00
thing,ok,l01-095-03-01
that,ok,l01-095-03-02
saved,ok,l01-095-03-03
her,ok,l01-095-03-04
;,ok,l01-095-03-05
it,ok,l01-095-03-06
gave,ok,l01-095-03-07
her,ok,l01-095-03-08
the,ok,l01-095-03-09
strength,ok,l01-095-03-10
she,ok,l01-095-04-00
needed,ok,l01-095-04-01
to,ok,l01-095-04-02
fight,ok,l01-095-04-03
for,ok,l01-095-04-04
life,ok,l01-095-04-05
.,ok,l01-095-04-06
Soon,ok,l01-095-04-07
she,ok,l01-095-04-08
was,ok,l01-095-04-09
out,ok,l01-095-04-10
of,ok,l01-095-04-11
danger,ok,l01-095-05-00
",",ok,l01-095-05-01
but,ok,l01-095-05-02
the,ok,l01-095-05-03
doctor,ok,l01-095-05-04
told,ok,l01-095-05-05
Dan,ok,l01-095-05-06
that,ok,l01-095-05-07
she,ok,l01-095-05-08
would,ok,l01-095-05-09
that,ok,l01-095-07-00
thereafter,ok,l01-095-07-01
it,ok,l01-095-07-02
was,ok,l01-095-07-03
essential,ok,l01-095-07-04
that,ok,l01-095-07-05
she,ok,l01-095-07-06
should,ok,l01-095-07-07
not,ok,l01-095-08-00
have,ok,l01-095-08-01
to,ok,l01-095-08-02
exert,ok,l01-095-08-03
herself,ok,l01-095-08-04
.,ok,l01-095-08-05
With,ok,l01-105-00-00
Grace,ok,l01-105-00-01
helpless,ok,l01-105-00-02
Rose,ok,l01-105-00-03
set,ok,l01-105-00-04
up,ok,l01-105-00-05
her,ok,l01-105-00-06
own,ok,l01-105-01-00
autocracy,ok,l01-105-01-01
.,ok,l01-105-01-02
Her,ok,l01-105-01-03
squeaking,ok,l01-105-01-04
",",ok,l01-105-01-05
querulous,ok,l01-105-01-06
accents,ok,l01-105-02-00
were,ok,l01-105-02-01
heard,ok,l01-105-02-02
without,ok,l01-105-02-03
inter-,ok,l01-105-02-04
mission,ok,l01-105-03-00
.,ok,l01-105-03-01
They,ok,l01-105-03-02
rose,ok,l01-105-03-03
over,ok,l01-105-03-04
the,ok,l01-105-03-05
baby's,ok,l01-105-03-06
inter-,ok,l01-105-03-07
minable,ok,l01-105-04-00
howling,ok,l01-105-04-01
and,ok,l01-105-04-02
were,ok,l01-105-04-03
directed,ok,l01-105-04-04
at,ok,l01-105-04-05
everyone,ok,l01-105-05-00
in,ok,l01-105-05-01
equal,ok,l01-105-05-02
measure,ok,l01-105-05-03
.,ok,l01-105-05-04
She,ok,l01-105-05-05
was,ok,l01-105-05-06
a,ok,l01-105-06-00
poor,ok,l01-105-06-01
and,ok,l01-105-06-02
unpunctual,ok,l01-105-06-03
cook,ok,l01-105-06-04
.,ok,l01-105-06-05
Normally,ok,l01-105-06-06
indolent,ok,l01-105-07-00
",",ok,l01-105-07-01
she,ok,l01-105-07-02
was,ok,l01-105-07-03
now,ok,l01-105-07-04
and,ok,l01-105-07-05
again,ok,l01-105-07-06
seized,ok,l01-105-07-07
with,ok,l01-105-08-00
unpredictable,ok,l01-105-08-01
bouts,ok,l01-105-08-02
of,ok,l01-105-08-03
energy,ok,l01-105-08-04
in,ok,l01-105-08-05
the,ok,l01-105-09-00
grip,ok,l01-105-09-01
of,ok,l01-105-09-02
which,ok,l01-105-09-03
she,ok,l01-105-09-04
swept,ok,l01-105-09-05
through,ok,l01-105-09-06
the,ok,l01-105-10-00
house,ok,l01-105-10-01
with,ok,l01-105-10-02
a,ok,l01-105-10-03
fury,ok,l01-105-10-04
that,ok,l01-105-10-05
disarranged,ok,l01-105-10-06
Only,ok,l01-111-00-00
the,ok,l01-111-00-01
old,ok,l01-111-00-02
man's,ok,l01-111-00-03
room,ok,l01-111-00-04
was,ok,l01-111-00-05
too,ok,l01-111-00-06
much,ok,l01-111-00-07
for,ok,l01-111-00-08
her,ok,l01-111-01-00
.,ok,l01-111-01-01
Once,ok,l01-111-01-02
she,ok,l01-111-01-03
put,ok,l01-111-01-04
her,ok,l01-111-01-05
head,ok,l01-111-01-06
round,ok,l01-111-01-07
the,ok,l01-111-01-08
door,ok,l01-111-01-09
",",ok,l01-111-01-10
and,ok,l01-111-02-00
Sam,ok,l01-111-02-01
shouted,ok,l01-111-02-02
:,ok,l01-111-02-03
"""",ok,l01-111-02-04
You,ok,l01-111-02-05
get,ok,l01-111-02-06
right,ok,l01-111-02-07
out,ok,l01-111-02-08
of,ok,l01-111-02-09
this,ok,l01-111-03-00
",",ok,l01-111-03-01
Rose,ok,l01-111-03-02
.,ok,l01-111-03-03
You,ok,l01-111-03-04
leave,ok,l01-111-03-05
me,ok,l01-111-03-06
in,ok,l01-111-03-07
peace,ok,l01-111-03-08
.,ok,l01-111-03-09
"""",ok,l01-111-03-10
Rose,ok,l01-111-04-00
took,ok,l01-111-04-01
one,ok,l01-111-04-02
breath,ok,l01-111-04-03
of,ok,l01-111-04-04
the,ok,l01-111-04-05
stagnant,ok,l01-111-04-06
air,ok,l01-111-04-07
.,ok,l01-111-04-08
"""",ok,l01-111-05-00
You,ok,l01-111-05-01
-,ok,l01-111-05-02
you,ok,l01-111-05-03
polecat,ok,l01-111-05-04
!,ok,l01-111-05-05
"""",ok,l01-111-05-06
she,ok,l01-111-05-07
screeched,ok,l01-111-05-08
",",ok,l01-111-05-09
and,ok,l01-111-05-10
retreated,ok,l01-111-06-00
without,ok,l01-111-06-01
argument,ok,l01-111-06-02
.,ok,l01-111-06-03
Her,ok,l01-111-06-04
re*?,ok,l01-111-06-05
2gime,ok,l01-111-07-00
",",ok,l01-111-07-01
hated,ok,l01-111-07-02
alike,ok,l01-111-07-03
by,ok,l01-111-07-04
all,ok,l01-111-07-05
the,ok,l01-111-07-06
men,ok,l01-111-07-07
",",ok,l01-111-07-08
produced,ok,l01-111-08-00
one,ok,l01-111-08-01
extraordinary,ok,l01-111-08-02
result,ok,l01-111-08-03
.,ok,l01-111-08-04
One,ok,l01-119-00-00
day,ok,l01-119-00-01
Fred,ok,l01-119-00-02
met,ok,l01-119-00-03
Nick,ok,l01-119-00-04
at,ok,l01-119-00-05
the,ok,l01-119-00-06
front,ok,l01-119-00-07
door,ok,l01-119-00-08
as,ok,l01-119-00-09
they,ok,l01-119-00-10
were,ok,l01-119-00-11
both,ok,l01-119-00-12
answer,ok,l01-119-03-00
?,ok,l01-119-03-01
Mum,ok,l01-119-03-02
's,ok,l01-119-03-03
picking,ok,l01-119-03-04
up,ok,l01-119-03-05
",",ok,l01-119-03-06
but,ok,l01-119-03-07
she,ok,l01-119-03-08
'll,ok,l01-119-03-09
never,ok,l01-119-03-10
be,ok,l01-119-03-11
her,ok,l01-119-03-12
old,ok,l01-119-03-13
self,ok,l01-119-03-14
again,ok,l01-119-04-00
.,ok,l01-119-04-01
"""",ok,l01-119-04-02
a,ok,l01-119-06-00
stop,ok,l01-119-06-01
to,ok,l01-119-06-02
it,ok,l01-119-06-03
.,ok,l01-119-06-04
"""",ok,l01-119-06-05
"""",ok,l01-119-07-00
What,ok,l01-119-07-01
with,ok,l01-119-07-02
-,ok,l01-119-07-03
arsenic,ok,l01-119-07-04
?,ok,l01-119-07-05
"""",ok,l01-119-07-06
ear,ok,l01-129-02-00
the,ok,l01-129-02-01
most,ok,l01-129-02-02
unexpected,ok,l01-129-02-03
words,ok,l01-129-02-04
Nick,ok,l01-129-02-05
had,ok,l01-129-02-06
ever,ok,l01-129-03-00
heard,ok,l01-129-03-01
.,ok,l01-129-03-02
"""",ok,l01-129-03-03
I,ok,l01-129-03-04
'm,ok,l01-129-03-05
going,ok,l01-129-03-06
to,ok,l01-129-03-07
get,ok,l01-129-03-08
myself,ok,l01-129-03-09
married,ok,l01-129-04-00
",",ok,l01-129-04-01
"""",ok,l01-129-04-02
Fred,ok,l01-129-04-03
said,ok,l01-129-04-04
.,ok,l01-129-04-05
The,ok,l01-129-04-06
next,ok,l01-129-04-07
day,ok,l01-129-04-08
he,ok,l01-129-04-09
brought,ok,l01-129-05-00
home,ok,l01-129-05-01
a,ok,l01-129-05-02
woman,ok,l01-129-05-03
in,ok,l01-129-05-04
her,ok,l01-129-05-05
middle,ok,l01-129-05-06
thirties,ok,l01-129-06-00
and,ok,l01-129-06-01
took,ok,l01-129-06-02
her,ok,l01-129-06-03
straight,ok,l01-129-06-04
to,ok,l01-129-06-05
his,ok,l01-129-06-06
mother's,ok,l01-129-07-00
bedside,ok,l01-129-07-01
.,ok,l01-129-07-02
and,ok,l01-133-01-00
I,ok,l01-133-01-01
'd,ok,l01-133-01-02
like,ok,l01-133-01-03
her,ok,l01-133-01-04
to,ok,l01-133-01-05
come,ok,l01-133-01-06
and,ok,l01-133-01-07
live,ok,l01-133-01-08
with,ok,l01-133-01-09
us,ok,l01-133-01-10
.,ok,l01-133-01-11
"""",ok,l01-133-01-12
Maggie,ok,l01-133-02-00
was,ok,l01-133-02-01
plump,ok,l01-133-02-02
and,ok,l01-133-02-03
plain,ok,l01-133-02-04
with,ok,l01-133-02-05
a,ok,l01-133-02-06
pleasing,ok,l01-133-02-07
but,ok,l01-133-04-00
methodical,ok,l01-133-04-01
mind,ok,l01-133-04-02
.,ok,l01-133-04-03
For,ok,l01-133-04-04
twenty,ok,l01-133-04-05
years,ok,l01-133-04-06
she,ok,l01-133-04-07
had,ok,l01-133-05-00
worked,ok,l01-133-05-01
in,ok,l01-133-05-02
the,ok,l01-133-05-03
bottling-store,ok,l01-133-05-04
at,ok,l01-133-05-05
the,ok,l01-133-05-06
bre-,ok,l01-133-05-07
wery,ok,l01-133-06-00
",",ok,l01-133-06-01
and,ok,l01-133-06-02
Grace,ok,l01-133-06-03
heard,ok,l01-133-06-04
with,ok,l01-133-06-05
astonishment,ok,l01-133-06-06
that,ok,l01-133-07-00
Fred,ok,l01-133-07-01
had,ok,l01-133-07-02
